text,sentiment,score
&gt;&gt; There's often been a dichotomy set up or proposed that really pits morals against researchers in saying that in proposing that human embryonic stem cell creation is tantamount to murder as it involves the destruction of the blastocyst.,Negative,-1.0
It's not going to be used to create life; it's destined to be destroyed.,Negative,-1.3333333730697632
"Really focuses on getting people around the table to to solve problems together rather than kinda following directions, so I think that that's one of the things that makes it unique and makes it one of those things that I think the graduates from the LSE program are gonna do some pretty amazing things.",Positive,1.6666666269302368
"One of the attributes about the LSE program that I think makes it stand out more than anything else is its strong focus on leadership and not leadership in this kind of traditiona,l kind of top-down ""I'm gonna show you how to fix the problems"", but leadership in a more engaged and empowering sort of way.",Positive,1.3333333730697632
"Once body, breath, senses mind, reason and ego are all integrated in the object of contemplation, the universal spirit"". So that's what we're going for.",Positive,1.0
I know I'm a little older than a millennial and I don't so,Positive,2.0
This idea of having trends and services on demand has allowed us to operate more freely and almost have this concierge type service,Positive,2.3333332538604736
It's a trend that's not going to be reversed,Positive,0.3333333432674408
It's not as big a faux pas to have a resume where you have multiple situations going on,Positive,0.3333333432674408
I don't think millennials really want to work eight hours a day,Positive,1.3333333730697632
It gives us the opportunity to do some of the things that we really want to do instead of working a full time job,Positive,0.6666666865348816
The gig economy is freelancers and people working for themselves,Positive,0.6666666865348816
This new frame of working where people provide services that they could do pretty easily to other people looking for them in a marketplace or technology enabled format,Positive,1.3333333730697632
People go from project to project or day job to day job rather than having a job,Positive,0.3333333432674408
For me my work was never just a way to make a living,Positive,0.6666666865348816
I would pick flexibility over a stable job with benefits because I like the idea that I can work when I need to and work really hard if I need more money and I'm my own boss,Positive,0.3333333432674408
I wanted it to be an expression of a passion,Positive,1.0
Having a flexible job and doing something that I'm really good at is more important than being in a nine-to-five,Positive,1.0
It took me a long time to find stability with benefits within the life coach industry,Neutral,0.0
I think that there are a lot of benefits out there that a lot of people don't know about,Positive,0.3333333432674408
The gig economy can empower the worker because you have more flexibility over creating a career,Positive,0.6666666865348816
"If you believe in a lot of the things that unions supported, we don't have that kind of dynamic in the economy",Neutral,0.0
